transaction_id,expected_amount,actual_amount,discrepancy_flag
T12713,841.32,0.0,True
T12714,125.39,0.0,True
T12715,25.2,25.2,False
T12716,232.79,232.79,False
T12717,96.44,96.44,False
T12718,1165.78,1165.78,False
T12719,188.82,188.82,False
T12720,318.98,318.98,False
T12721,64.66,64.66,False
T12722,365.76,365.76,False
T12723,1870.3,0.0,True
T12724,264.28,264.28,False
T12725,167.79,0.0,True
T12726,272.49,272.49,False
T12727,803.26,0.0,True
T12728,156.94,156.94,False
T12729,66.67,66.67,False
T12730,988.58,988.58,False
T12731,8.94,12.55,True
T12732,316.95,316.95,False
T12733,281.27,281.27,False
T12734,393.87,481.34,True
T12735,1784.45,1784.45,False
T12736,412.66,412.66,False
T12737,163.31,163.31,False
T12738,100.9,100.9,False
T12739,184.96,184.96,False
T12740,429.32,429.32,False
T12741,38.34,38.34,False
T12742,19.64,19.64,False
T12743,8.84,9.54,True
T12744,222.03,0.0,True
T12745,140.55,140.55,False
T12746,297.43,297.43,False
T12747,716.47,716.47,False
T12748,761.34,761.34,False
T12749,484.98,484.98,False
T12750,334.91,334.91,False
T12751,608.16,608.16,False
T12752,503.54,503.54,False
T12753,730.65,0.0,True
T12754,160.39,160.39,False
T12755,760.0,760.0,False
T12756,556.73,556.73,False
T12757,151.85,151.85,False
T12758,59.16,59.16,False
T12759,202.62,202.62,False
T12760,319.33,319.33,False
T12761,137.1,137.1,False
T12762,642.92,713.26,True
T12763,455.91,0.0,True
T12764,267.82,267.82,False
T12765,619.19,619.19,False
T12766,1001.27,1001.27,False
T12767,1180.31,0.0,True
T12768,1773.0,1773.0,False
T12769,604.41,604.41,False
T12770,55.28,55.28,False
T12771,44.89,44.89,False
T12772,604.84,604.84,False
T12773,260.61,260.61,False
T12774,758.44,758.44,False
T12775,512.21,512.21,False
T12776,178.57,178.57,False
T12777,1199.47,1199.47,False
T12778,1780.64,1780.64,False
T12779,207.4,207.4,False
T12780,310.26,310.26,False
T12781,2791.04,2791.04,False
T12782,249.85,249.85,False
T12783,180.1,180.1,False
T12784,51.7,25.97,True
T12785,421.46,421.46,False
T12786,693.21,693.21,False
T12787,702.05,702.05,False
T12788,109.43,109.43,False
T12789,347.78,0.0,True
T12790,1304.07,0.0,True
T12791,555.62,555.62,False
T12792,109.16,109.16,False
T12793,601.25,601.25,False
T12794,184.68,184.68,False
T12795,375.23,375.23,False
T12796,125.48,125.48,False
T12797,338.41,338.41,False
T12798,194.69,194.69,False
T12799,1107.25,1107.25,False
T12800,731.87,590.25,True
T12801,112.65,112.65,False
T12802,234.51,234.51,False
T12803,617.41,617.41,False
T12804,2487.06,0.0,True
T12805,587.08,587.08,False
T12806,523.99,523.99,False
T12807,720.18,720.18,False
T12808,443.2,443.2,False
T12809,426.19,426.19,False
T12810,313.04,313.04,False
T12811,258.42,258.42,False
T12812,68.51,68.51,False
T12813,202.31,202.31,False
T12814,79.67,79.67,False
T12815,759.32,759.32,False
T12816,574.47,574.47,False
T12817,80.32,80.32,False
T12818,95.75,95.75,False
T12819,2060.62,2060.62,False
T12820,190.27,190.27,False
T12821,561.26,561.26,False
T12822,68.9,0.0,True
T12823,159.91,159.91,False
T12824,905.47,905.47,False
T12825,134.14,134.14,False
T12826,1156.14,1156.14,False
T12827,492.1,492.1,False
T12828,305.64,305.64,False
T12829,178.11,178.11,False
T12830,439.22,439.22,False
T12831,48.2,48.2,False
T12832,483.12,685.77,True
T12833,426.32,426.32,False
T12834,194.87,194.87,False
T12835,18.13,12.19,True
T12836,544.52,410.62,True
T12837,1377.51,1377.51,False
T12838,331.34,331.34,False
T12839,194.68,0.0,True
T12840,365.15,365.15,False
T12841,1414.84,934.92,True
T12842,145.37,145.37,False
T12843,79.96,79.96,False
T12844,457.67,457.67,False
T12845,80.13,80.13,False
T12846,62.8,62.8,False
T12847,172.59,172.59,False
T12848,953.35,953.35,False
T12849,19.8,19.8,False
T12850,86.56,86.56,False
T12851,469.83,469.83,False
T12852,1683.5,1683.5,False
T12853,94.12,94.12,False
T12854,145.12,0.0,True
T12855,208.04,208.04,False
T12856,964.25,964.25,False
T12857,134.33,0.0,True
T12858,280.43,280.43,False
T12859,634.07,634.07,False
T12860,99.02,99.02,False
T12861,548.53,548.53,False
T12862,67.81,67.81,False
T12863,537.04,537.04,False
T12864,346.89,346.89,False
T12865,776.62,776.62,False
T12866,321.76,321.76,False
T12867,2443.25,2443.25,False
T12868,486.04,0.0,True
T12869,35.26,35.26,False
T12870,480.01,480.01,False
T12871,245.77,245.77,False
T12872,2702.82,2702.82,False
T12873,469.05,0.0,True
T12874,14.17,0.0,True
T12875,212.62,212.62,False
T12876,704.47,704.47,False
T12877,601.49,601.49,False
T12878,947.98,947.98,False
T12879,353.08,353.08,False
T12880,127.23,127.23,False
T12881,1626.13,1626.13,False
T12882,931.16,931.16,False
T12883,11.09,0.0,True
T12884,13.52,13.52,False
T12885,497.96,497.96,False
T12886,470.2,470.2,False
T12887,8.77,8.77,False
T12888,1207.86,0.0,True
T12889,278.35,0.0,True
T12890,78.45,78.45,False
T12891,54.03,54.03,False
T12892,434.77,434.77,False
T12893,714.7,0.0,True
T12894,256.3,0.0,True
T12895,1241.19,1241.19,False
T12896,0.62,0.0,True
T12897,515.12,515.12,False
T12898,503.41,503.41,False
T12899,175.72,175.72,False
T12900,169.72,169.72,False
T12901,126.12,126.12,False
T12902,425.5,425.5,False
T12903,331.11,331.11,False
T12904,313.97,0.0,True
T12905,629.48,0.0,True
T12906,67.37,67.37,False
T12907,66.29,66.29,False
T12908,874.06,0.0,True
T12909,1375.11,0.0,True
T12910,218.33,0.0,True
T12911,634.47,0.0,True
T12912,258.62,258.62,False
T12913,1320.53,0.0,True
T12914,26.93,26.93,False
T12915,133.26,133.26,False
T12916,1488.35,1488.35,False
T12917,351.53,351.53,False
T12918,189.81,180.19,True
T12919,150.75,150.75,False
T12920,44.19,44.19,False
T12921,225.07,225.07,False
T12922,114.25,114.25,False
T12923,121.08,121.08,False
T12924,232.25,232.25,False
T12925,155.55,155.55,False
T12926,709.94,709.94,False
T12927,23.29,23.29,False
T12928,643.89,643.89,False
T12929,667.86,667.86,False
T12930,951.14,951.14,False
T12931,1096.1,1096.1,False
T12932,37.2,37.2,False
T12933,420.15,420.15,False
T12934,118.74,118.74,False
T12935,642.51,642.51,False
T12936,143.9,92.58,True
T12937,479.93,479.93,False
T12938,1210.08,1210.08,False
T12939,365.3,365.3,False
T12940,847.29,847.29,False
T12941,550.12,550.12,False
T12942,281.9,281.9,False
T12943,629.53,629.53,False
T12944,730.62,730.62,False
T12945,279.36,279.36,False
T12946,150.55,0.0,True
T12947,1749.87,1749.87,False
T12948,366.68,366.68,False
T12949,24.9,24.9,False
T12950,1697.84,1697.84,False
T12951,648.59,648.59,False
T12952,331.56,0.0,True
T12953,265.98,265.98,False
T12954,112.37,112.37,False
T12955,23.66,26.71,True
T12956,84.27,84.27,False
T12957,56.13,56.13,False
T12958,250.17,250.17,False
T12959,693.85,693.85,False
T12960,173.87,173.87,False
T12961,393.94,393.94,False
T12962,38.14,38.14,False
T12963,579.61,579.61,False
T12964,437.67,437.67,False
T12965,294.24,294.24,False
T12966,698.18,698.18,False
T12967,861.57,861.57,False
T12968,834.52,834.52,False
T12969,364.61,364.61,False
T12970,1149.23,1149.23,False
T12971,5.21,5.21,False
T12972,947.88,947.88,False
T12973,61.33,61.33,False
T12974,345.0,0.0,True
T12975,162.68,162.68,False
T12976,715.65,715.65,False
T12977,737.84,737.84,False
T12978,439.76,439.76,False
T12979,986.99,986.99,False
T12980,344.93,344.93,False
T12981,89.3,89.3,False
T12982,803.12,803.12,False
T12983,779.36,0.0,True
T12984,84.9,84.9,False
T12985,445.83,445.83,False
T12986,572.85,0.0,True
T12987,296.5,296.5,False
T12988,571.69,529.03,True
T12989,812.89,812.89,False
T12990,420.8,420.8,False
T12991,195.81,195.81,False
T12992,124.52,124.52,False
T12993,441.07,441.07,False
T12994,957.85,487.62,True
T12995,143.91,143.91,False
T12996,657.65,657.65,False
T12997,325.48,325.48,False
T12998,1526.74,1526.74,False
T12999,217.01,217.01,False
T13000,260.66,260.66,False
T13001,532.33,532.33,False
T13002,897.7,897.7,False
T13003,16.29,16.29,False
T13004,153.12,153.12,False
T13005,141.45,141.45,False
T13006,318.02,0.0,True
T13007,329.73,329.73,False
T13008,316.22,316.22,False
T13009,409.92,409.92,False
T13010,941.44,941.44,False
T13011,145.65,145.65,False
T13012,172.18,256.85,True
T13013,374.7,374.7,False
T13014,51.53,51.53,False
T13015,149.51,149.51,False
T13016,144.21,144.21,False
T13017,426.69,426.69,False
T13018,106.31,106.31,False
T13019,206.27,206.27,False
T13020,1192.07,618.46,True
T13021,2.69,2.69,False
T13022,52.35,52.35,False
T13023,1709.24,1709.24,False
T13024,628.5,628.5,False
T13025,56.99,56.99,False
T13026,202.28,202.28,False
T13027,1360.75,1360.75,False
T13028,337.71,337.71,False
T13029,1036.3,1036.3,False
T13030,447.18,0.0,True
T13031,78.27,78.27,False
T13032,163.99,163.99,False
T13033,41.57,0.0,True
T13034,809.65,809.65,False
T13035,597.73,597.73,False
T13036,4.28,4.28,False
T13037,462.82,462.82,False
T13038,332.33,332.33,False
T13039,1317.57,1317.57,False
T13040,197.71,197.71,False
T13041,558.75,558.75,False
T13042,118.87,118.87,False
T13043,735.05,735.05,False
T13044,8.37,0.0,True
T13045,126.32,126.32,False
T13046,687.58,687.58,False
T13047,2305.71,2305.71,False
T13048,41.31,41.31,False
T13049,1392.62,1392.62,False
T13050,332.76,332.76,False
T13051,249.61,249.61,False
T13052,1429.76,1429.76,False
T13053,639.14,639.14,False
T13054,481.51,481.51,False
T13055,1580.17,1580.17,False
T13056,1468.95,1468.95,False
T13057,149.22,0.0,True
T13058,324.2,324.2,False
T13059,316.23,316.23,False
T13060,441.34,441.34,False
T13061,249.82,249.82,False
T13062,281.18,281.18,False
T13063,11.6,0.0,True
T13064,562.77,562.77,False
T13065,151.69,151.69,False
T13066,33.85,33.85,False
T13067,376.54,376.54,False
T13068,436.92,436.92,False
T13069,439.93,439.93,False
T13070,104.25,104.25,False
T13071,112.29,112.29,False
T13072,35.46,35.46,False
T13073,85.66,85.66,False
T13074,1978.79,1978.79,False
T13075,847.54,847.54,False
T13076,571.98,571.98,False
T13077,49.07,49.07,False
T13078,349.54,349.54,False
T13079,1447.49,1447.49,False
T13080,96.1,96.1,False
T13081,193.28,0.0,True
T13082,350.58,350.58,False
T13083,399.92,399.92,False
T13084,154.09,154.09,False
T13085,379.66,379.66,False
T13086,67.94,67.94,False
T13087,538.45,538.45,False
T13088,911.4,911.4,False
T13089,612.68,359.99,True
T13090,426.91,426.91,False
T13091,313.13,313.13,False
T13092,463.52,463.52,False
T13093,325.64,0.0,True
T13094,330.67,330.67,False
T13095,675.75,675.75,False
T13096,367.41,367.41,False
T13097,154.82,154.82,False
T13098,1134.7,1134.7,False
T13099,41.76,41.76,False
T13100,269.77,269.77,False
T13101,22.48,22.48,False
T13102,109.89,109.89,False
T13103,642.31,642.31,False
T13104,334.85,334.85,False
T13105,671.09,671.09,False
T13106,29.72,29.72,False
T13107,2612.3,2612.3,False
T13108,228.42,228.42,False
T13109,2112.51,2112.51,False
T13110,71.59,71.59,False
T13111,288.25,288.25,False
T13112,82.34,82.34,False
T13113,629.28,0.0,True
T13114,328.29,0.0,True
T13115,384.34,384.34,False
T13116,366.35,366.35,False
T13117,659.32,659.32,False
T13118,980.07,980.07,False
T13119,539.44,539.44,False
T13120,100.99,100.99,False
T13121,1186.78,1186.78,False
T13122,133.26,133.26,False
T13123,677.54,677.54,False
T13124,199.53,199.53,False
T13125,308.62,275.94,True
T13126,4.16,4.16,False
T13127,761.21,761.21,False
T13128,77.05,77.05,False
T13129,991.56,991.56,False
T13130,164.53,164.53,False
T13131,411.07,411.07,False
T13132,582.53,582.53,False
T13133,120.29,120.29,False
T13134,132.67,132.67,False
T13135,268.56,268.56,False
T13136,181.74,181.74,False
T13137,200.1,0.0,True
T13138,275.67,0.0,True
T13139,490.91,490.91,False
T13140,693.26,693.26,False
T13141,396.3,396.3,False
T13142,55.39,55.39,False
T13143,996.1,996.1,False
T13144,111.79,152.76,True
T13145,460.07,460.07,False
T13146,224.98,224.98,False
T13147,569.06,569.06,False
T13148,33.78,33.78,False
T13149,2814.34,2814.34,False
T13150,761.33,0.0,True
T13151,544.98,542.67,True
T13152,175.37,175.37,False
T13153,84.53,84.53,False
T13154,624.77,624.77,False
T13155,258.95,258.95,False
T13156,483.76,483.76,False
T13157,104.53,104.53,False
T13158,135.98,135.98,False
T13159,778.33,778.33,False
T13160,65.13,65.13,False
T13161,23.52,23.52,False
T13162,16.6,16.6,False
T13163,131.59,113.33,True
T13164,222.56,222.56,False
T13165,168.95,168.95,False
T13166,44.73,44.73,False
T13167,47.43,47.43,False
T13168,1106.94,1106.94,False
T13169,771.61,771.61,False
T13170,233.26,0.0,True
T13171,75.9,88.95,True
T13172,229.29,229.29,False
T13173,81.62,81.62,False
T13174,568.21,568.21,False
T13175,109.32,109.32,False
T13176,72.28,72.28,False
T13177,53.93,53.93,False
T13178,327.23,327.23,False
T13179,183.46,183.46,False
T13180,545.44,545.44,False
T13181,20.1,20.1,False
T13182,122.9,122.9,False
T13183,626.07,0.0,True
T13184,240.83,240.83,False
T13185,416.31,416.31,False
T13186,307.54,307.54,False
T13187,466.63,466.63,False
T13188,906.15,906.15,False
T13189,15.3,15.3,False
T13190,365.53,365.53,False
T13191,1131.91,1131.91,False
T13192,454.16,454.16,False
T13193,800.86,0.0,True
T13194,130.46,130.46,False
T13195,248.58,0.0,True
T13196,174.71,174.71,False
T13197,240.49,240.49,False
T13198,230.58,0.0,True
T13199,810.09,810.09,False
T13200,74.87,74.87,False
T13201,1282.21,1282.21,False
T13202,515.69,515.69,False
T13203,66.9,66.9,False
T13204,81.92,120.42,True
T13205,949.92,949.92,False
T13206,906.08,906.08,False
T13207,145.39,145.39,False
T13208,1150.72,1341.2,True
T13209,1070.67,0.0,True
T13210,29.7,29.7,False
T13211,48.54,48.54,False
T13212,305.82,305.82,False
T13213,434.41,434.41,False
T13214,391.85,391.85,False
T13215,149.65,149.65,False
T13216,61.01,0.0,True
T13217,114.26,114.26,False
T13218,38.16,38.16,False
T13219,1708.91,1708.91,False
T13220,856.56,856.56,False
T13221,80.52,80.52,False
T13222,3.28,3.28,False
T13223,20.95,20.95,False
T13224,75.49,0.0,True
T13225,386.96,386.96,False
T13226,178.25,178.25,False
T13227,63.19,63.19,False
T13228,1022.51,1022.51,False
T13229,74.86,74.86,False
T13230,257.52,257.52,False
T13231,15.52,15.52,False
T13232,147.38,147.38,False
T13233,252.99,252.99,False
T13234,26.13,26.13,False
T13235,328.3,328.3,False
T13236,70.21,70.21,False
T13237,397.75,397.75,False
T13238,37.64,37.64,False
T13239,140.84,140.84,False
T13240,264.38,264.38,False
T13241,719.45,719.45,False
T13242,97.65,97.65,False
T13243,72.04,72.04,False
T13244,1265.71,1265.71,False
T13245,112.63,112.63,False
T13246,564.76,564.76,False
T13247,929.95,1394.18,True
T13248,1547.55,0.0,True
T13249,804.06,804.06,False
T13250,209.95,209.95,False
T13251,245.22,245.22,False
T13252,360.84,360.84,False
T13253,260.09,260.09,False
T13254,215.82,215.82,False
T13255,367.35,367.35,False
T13256,38.88,0.0,True
T13257,587.06,587.06,False
T13258,266.8,266.8,False
T13259,358.94,358.94,False
T13260,112.43,112.43,False
T13261,2280.85,3283.88,True
T13262,600.93,600.93,False
T13263,476.82,476.82,False
T13264,396.13,396.13,False
T13265,307.02,307.02,False
T13266,282.26,282.26,False
T13267,938.77,734.79,True
T13268,242.0,242.0,False
T13269,1134.15,1134.15,False
T13270,1244.15,1244.15,False
T13271,84.97,84.97,False
T13272,727.94,727.94,False
T13273,362.94,0.0,True
T13274,383.3,383.3,False
T13275,29.37,29.37,False
T13276,417.05,0.0,True
T13277,501.3,325.79,True
T13278,788.56,788.56,False
T13279,19.32,19.32,False
T13280,201.47,201.47,False
T13281,265.78,265.78,False
T13282,425.25,425.25,False
T13283,284.85,284.85,False
T13284,1188.25,1188.25,False
T13285,665.3,665.3,False
T13286,405.21,405.21,False
T13287,390.58,390.58,False
T13288,302.84,439.86,True
T13289,406.12,406.12,False
T13290,171.2,171.2,False
T13291,1193.95,1193.95,False
T13292,264.91,264.91,False
T13293,855.61,855.61,False
T13294,656.4,656.4,False
T13295,195.53,195.53,False
T13296,405.24,0.0,True
T13297,275.3,0.0,True
T13298,440.46,440.46,False
T13299,681.08,681.08,False
T13300,613.58,613.58,False
T13301,39.31,39.31,False
T13302,66.52,66.52,False
T13303,210.93,210.93,False
T13304,342.87,342.87,False
T13305,53.91,53.91,False
T13306,476.46,476.46,False
T13307,281.54,281.54,False
T13308,1039.22,1039.22,False
T13309,980.93,980.93,False
T13310,29.93,16.88,True
T13311,1215.29,1215.29,False
T13312,486.89,486.89,False
T13313,722.96,722.96,False
T13314,179.07,179.07,False
T13315,324.39,324.39,False
T13316,465.71,465.71,False
T13317,1277.91,1277.91,False
T13318,11.86,11.86,False
T13319,3.11,3.11,False
T13320,103.96,103.96,False
T13321,65.29,65.29,False
T13322,683.32,0.0,True
T13323,44.35,47.74,True
T13324,81.3,81.3,False
T13325,19.45,19.45,False
T13326,30.38,0.0,True
T13327,227.47,227.47,False
T13328,1178.3,1178.3,False
T13329,372.7,372.7,False
T13330,34.43,34.43,False
T13331,51.2,51.2,False
T13332,26.21,26.21,False
T13333,4.33,4.33,False
T13334,100.83,100.83,False
T13335,719.33,719.33,False
T13336,2710.39,2710.39,False
T13337,1232.86,1232.86,False
T13338,358.17,358.17,False
T13339,422.61,0.0,True
T13340,482.19,482.19,False
T13341,3810.92,3810.92,False
T13342,136.91,136.91,False
T13343,459.96,459.96,False
T13344,587.79,587.79,False
T13345,171.73,250.02,True
T13346,658.55,658.55,False
T13347,110.69,110.69,False
T13348,440.87,224.7,True
T13349,303.13,303.13,False
T13350,326.51,326.51,False
T13351,1189.63,1189.63,False
T13352,75.05,75.05,False
T13353,220.88,220.88,False
T13354,1767.49,1767.49,False
T13355,332.04,332.04,False
T13356,392.23,0.0,True
T13357,108.63,108.63,False
T13358,855.03,855.03,False
T13359,136.9,0.0,True
T13360,1208.74,1208.74,False
T13361,1716.15,1716.15,False
T13362,910.52,910.52,False
T13363,329.09,329.09,False
T13364,32.88,32.88,False
T13365,2715.11,2715.11,False
T13366,259.72,259.72,False
T13367,353.78,269.05,True
T13368,49.59,49.59,False
T13369,129.16,0.0,True
T13370,336.47,336.47,False
T13371,182.11,182.11,False
T13372,258.92,258.92,False
T13373,154.74,154.74,False
T13374,781.81,781.81,False
T13375,122.66,122.66,False
T13376,2983.85,2983.85,False
T13377,663.97,663.97,False
T13378,1432.9,1432.9,False
T13379,30.85,30.85,False
T13380,980.96,980.96,False
T13381,782.66,782.66,False
T13382,362.7,362.7,False
T13383,52.57,52.57,False
T13384,157.98,157.98,False
T13385,836.8,836.8,False
T13386,114.21,114.21,False
T13387,159.05,159.05,False
T13388,240.87,240.87,False
T13389,109.51,109.51,False
T13390,325.5,0.0,True
T13391,202.44,202.44,False
T13392,739.16,739.16,False
T13393,804.44,804.44,False
T13394,607.94,607.94,False
T13395,411.44,411.44,False
T13396,193.65,193.65,False
T13397,1027.41,1027.41,False
T13398,330.33,330.33,False
T13399,324.05,0.0,True
T13400,505.94,505.94,False
T13401,722.03,722.03,False
T13402,10.41,10.41,False
T13403,735.5,735.5,False
T13404,470.07,470.07,False
T13405,344.46,344.46,False
T13406,858.23,858.23,False
T13407,134.14,134.14,False
T13408,285.9,285.9,False
T13409,1118.16,1118.16,False
T13410,816.16,816.16,False
T13411,183.04,183.04,False
T13412,469.27,469.27,False
T13413,239.72,239.72,False
T13414,134.75,134.75,False
T13415,259.32,147.72,True
T13416,65.79,0.0,True
T13417,27.89,27.89,False
T13418,965.6,0.0,True
T13419,246.86,246.86,False
T13420,691.99,691.99,False
T13421,29.8,29.8,False
T13422,104.2,104.2,False
T13423,519.61,519.61,False
T13424,1615.15,0.0,True
T13425,330.74,330.74,False
T13426,609.63,609.63,False
T13427,352.31,352.31,False
T13428,87.81,87.81,False
T13429,5.48,5.48,False
T13430,68.18,68.18,False
T13431,151.76,151.76,False
T13432,94.81,0.0,True
T13433,1384.24,0.0,True
T13434,1006.6,1006.6,False
T13435,449.68,0.0,True
T13436,117.2,117.2,False
T13437,443.76,443.76,False
T13438,900.79,900.79,False
T13439,360.95,360.95,False
T13440,2139.74,0.0,True
T13441,1780.69,0.0,True
T13442,410.67,410.67,False
T13443,53.97,53.97,False
T13444,928.78,928.78,False
T13445,767.06,767.06,False
T13446,202.7,202.7,False
T13447,1564.3,1564.3,False
T13448,3274.52,3274.52,False
T13449,477.34,477.34,False
T13450,54.29,54.29,False
T13451,882.03,1135.92,True
T13452,61.14,61.14,False
T13453,36.44,36.44,False
T13454,99.24,99.24,False
T13455,348.73,0.0,True
T13456,1248.17,1248.17,False
T13457,126.59,126.59,False
T13458,1063.64,1063.64,False
T13459,157.38,157.38,False
T13460,1347.89,1347.89,False
T13461,382.75,382.75,False
T13462,25.32,25.32,False
T13463,1127.07,1127.07,False
T13464,516.21,516.21,False
T13465,257.61,0.0,True
T13466,146.72,146.72,False
T13467,657.78,657.78,False
T13468,142.95,142.95,False
T13469,1471.41,1471.41,False
T13470,32.19,32.19,False
T13471,25.59,25.59,False
T13472,1216.15,1216.15,False
T13473,227.31,227.31,False
T13474,540.63,540.63,False
T13475,287.06,287.06,False
T13476,107.97,107.97,False
T13477,24.52,24.52,False
T13478,543.71,543.71,False
T13479,506.35,506.35,False
T13480,906.41,906.41,False
T13481,275.0,275.0,False
T13482,94.73,94.73,False
T13483,207.3,207.3,False
T13484,523.18,0.0,True
T13485,1613.39,0.0,True
T13486,21.77,21.77,False
T13487,270.9,270.9,False
T13488,1772.66,1772.66,False
T13489,43.52,43.52,False
T13490,427.49,427.49,False
T13491,217.1,0.0,True
T13492,540.09,0.0,True
T13493,108.38,108.38,False
T13494,17.68,0.0,True
T13495,2.99,2.99,False
T13496,142.15,142.15,False
T13497,1459.03,1459.03,False
T13498,1030.01,1030.01,False
T13499,71.3,71.3,False
T13500,774.72,774.72,False
T13501,484.44,484.44,False
T13502,971.63,971.63,False
T13503,969.34,0.0,True
T13504,160.78,160.78,False
T13505,613.77,613.77,False
T13506,1402.94,0.0,True
T13507,977.97,977.97,False
T13508,36.07,36.07,False
T13509,166.46,166.46,False
T13510,132.44,167.2,True
T13511,453.43,453.43,False
T13512,154.9,154.9,False
T13513,262.01,262.01,False
T13514,1193.57,1193.57,False
T13515,1665.41,1665.41,False
T13516,170.5,0.0,True
T13517,298.05,298.05,False
T13518,1782.94,1782.94,False
T13519,174.75,174.75,False
T13520,908.1,908.1,False
T13521,210.44,0.0,True
T13522,1405.52,1405.52,False
T13523,240.49,240.49,False
T13524,2599.86,2599.86,False
T13525,570.23,0.0,True
T13526,206.26,0.0,True
T13527,140.17,140.17,False
T13528,484.7,484.7,False
T13529,1061.58,1061.58,False
T13530,772.67,772.67,False
T13531,45.02,45.02,False
T13532,245.16,311.35,True
T13533,289.58,289.58,False
T13534,61.28,61.28,False
T13535,762.85,762.85,False
T13536,85.38,85.38,False
T13537,391.88,391.88,False
T13538,693.37,693.37,False
T13539,247.93,0.0,True
T13540,200.98,200.98,False
T13541,538.94,783.27,True
T13542,205.24,205.24,False
T13543,228.21,0.0,True
T13544,1253.31,0.0,True
T13545,464.58,464.58,False
T13546,5.22,6.67,True
T13547,483.96,483.96,False
T13548,1779.25,1779.25,False
T13549,1246.99,1246.99,False
T13550,1140.83,1140.83,False
T13551,220.25,220.25,False
T13552,326.07,326.07,False
T13553,7.45,9.39,True
T13554,413.59,413.59,False
T13555,308.92,308.92,False
T13556,1139.0,1139.0,False
T13557,11.58,11.58,False
T13558,299.75,299.75,False
T13559,40.29,40.29,False
T13560,38.83,38.83,False
T13561,264.33,264.33,False
T13562,50.69,50.69,False
T13563,47.48,56.47,True
T13564,1787.1,1787.1,False
T13565,175.01,0.0,True
T13566,1117.09,1117.09,False
T13567,2445.84,2445.84,False
T13568,682.84,682.84,False
T13569,700.25,700.25,False
T13570,27.06,27.06,False
T13571,59.45,59.45,False
T13572,3.31,3.31,False
T13573,841.31,841.31,False
T13574,1742.08,1742.08,False
T13575,92.89,92.89,False
T13576,434.62,434.62,False
T13577,592.45,592.45,False
T13578,216.97,216.97,False
T13579,937.53,937.53,False
T13580,527.36,527.36,False
T13581,1223.33,1223.33,False
T13582,211.82,211.82,False
T13583,159.59,159.59,False
T13584,240.35,240.35,False
T13585,1344.82,1344.82,False
T13586,918.16,918.16,False
T13587,1249.23,1249.23,False
T13588,1086.65,1086.65,False
T13589,162.93,162.93,False
T13590,270.7,270.7,False
T13591,827.43,827.43,False
T13592,661.83,661.83,False
T13593,87.68,87.68,False
T13594,154.85,154.85,False
T13595,848.09,848.09,False
T13596,905.06,905.06,False
T13597,491.99,491.99,False
T13598,101.17,101.17,False
T13599,130.64,130.64,False
T13600,262.1,262.1,False
T13601,15.2,15.2,False
T13602,36.84,36.84,False
T13603,9.62,9.62,False
T13604,288.58,288.58,False
T13605,119.63,119.63,False
T13606,1215.84,1215.84,False
T13607,969.18,969.18,False
T13608,419.6,419.6,False
T13609,117.43,117.43,False
T13610,182.34,182.34,False
T13611,358.19,358.19,False
T13612,1389.2,1389.2,False
T13613,1041.49,1041.49,False
T13614,209.73,209.73,False
T13615,1043.44,1043.44,False
T13616,402.64,402.64,False
T13617,574.87,574.87,False
T13618,1944.96,0.0,True
T13619,869.2,869.2,False
T13620,245.55,245.55,False
T13621,260.58,260.58,False
T13622,397.05,588.99,True
T13623,909.03,909.03,False
T13624,955.45,955.45,False
T13625,5.9,0.0,True
T13626,126.86,126.86,False
T13627,678.33,678.33,False
T13628,163.8,163.8,False
T13629,255.6,255.6,False
T13630,808.61,808.61,False
T13631,181.06,181.06,False
T13632,436.53,436.53,False
T13633,113.37,113.37,False
T13634,90.16,90.16,False
T13635,50.01,54.24,True
T13636,327.6,327.6,False
T13637,74.16,0.0,True
T13638,798.39,1081.37,True
T13639,153.16,153.16,False
T13640,99.9,99.9,False
T13641,1877.87,1877.87,False
T13642,1018.45,1018.45,False
T13643,614.2,614.2,False
T13644,264.53,264.53,False
T13645,561.43,561.43,False
T13646,481.56,481.56,False
T13647,1600.22,1600.22,False
T13648,86.4,0.0,True
T13649,20.23,20.23,False
T13650,56.82,56.82,False
T13651,160.39,160.39,False
T13652,376.4,376.4,False
T13653,365.65,365.65,False
T13654,1089.45,1089.45,False
T13655,702.66,702.66,False
T13656,50.29,50.29,False
T13657,375.76,375.76,False
T13658,51.59,51.59,False
T13659,162.86,162.86,False
T13660,575.48,575.48,False
T13661,16.59,16.59,False
T13662,867.84,867.84,False
T13663,550.7,550.7,False
T13664,110.21,110.21,False
T13665,874.48,874.48,False
T13666,199.52,199.52,False
T13667,1118.88,1118.88,False
T13668,138.85,138.85,False
T13669,138.35,138.35,False
T13670,2696.09,2696.09,False
T13671,1831.27,1831.27,False
T13672,118.71,118.71,False
T13673,198.66,198.66,False
T13674,443.3,443.3,False
T13675,149.92,149.92,False
T13676,98.36,98.36,False
T13677,86.95,86.95,False
T13678,287.13,287.13,False
T13679,99.3,0.0,True
T13680,530.19,530.19,False
T13681,613.68,613.68,False
T13682,760.37,0.0,True
T13683,754.49,754.49,False
T13684,560.05,560.05,False
T13685,347.22,347.22,False
T13686,60.77,60.77,False
T13687,201.79,201.79,False
T13688,41.56,41.56,False
T13689,566.8,566.8,False
T13690,65.23,65.23,False
T13691,247.13,247.13,False
T13692,1790.13,1790.13,False
